Fecha,Id de empleado,Nombre y Apellido,Inicio de turno,Fin de turno,Status
3/27/2025,EMP0120,Daniel Wilkinson,3/27/2025 07:11,3/27/2025 15:18,Activo
3/27/2025,EMP0168,Christine Green,3/27/2025 08:13,3/27/2025 16:27,Activo
3/27/2025,EMP0019,Stephanie Jackson,3/27/2025 08:20,3/27/2025 16:41,Activo
3/27/2025,EMP0083,Kathryn Morgan,3/27/2025 09:08,3/27/2025 17:22,Activo
3/27/2025,EMP0058,Kelsey Hall,3/27/2025 06:21,3/27/2025 14:40,Activo
3/27/2025,EMP0044,William Smith,3/27/2025 07:48,3/27/2025 16:08,Activo
3/27/2025,EMP0209,Angela James,3/27/2025 08:01,3/27/2025 16:21,Activo
3/27/2025,EMP0259,Erin Wagner,,,Baja
3/27/2025,EMP0121,Scott Fisher,3/27/2025 06:34,3/27/2025 15:01,Activo
3/27/2025,EMP0167,April Hernandez,3/27/2025 10:28,3/27/2025 18:32,Activo
3/27/2025,EMP0029,Monica Coleman,3/27/2025 06:26,3/27/2025 14:45,Activo
3/27/2025,EMP0008,Gary Rivera,3/27/2025 09:23,3/27/2025 17:50,Activo
3/27/2025,EMP0150,Mark Shaffer,,,Baja
3/27/2025,EMP0080,Robert Allen,3/27/2025 09:31,3/27/2025 17:43,Activo
3/27/2025,EMP0162,John Rogers,3/27/2025 09:46,3/27/2025 18:10,Activo
3/27/2025,EMP0075,Michael Bennett,3/27/2025 09:34,3/27/2025 18:03,Activo
3/27/2025,EMP0223,Nathan Norris,3/27/2025 10:30,3/27/2025 18:33,Activo
3/27/2025,EMP0298,Samuel Ballard,3/27/2025 07:54,3/27/2025 15:54,Activo
3/27/2025,EMP0050,Joseph Carr,3/27/2025 10:40,3/27/2025 18:48,Activo
3/27/2025,EMP0299,Ashley Mcdonald,3/27/2025 10:13,3/27/2025 18:32,Activo
3/27/2025,EMP0159,Wyatt Evans,3/27/2025 09:08,3/27/2025 17:08,Activo
3/27/2025,EMP0133,Jonathan Park,3/27/2025 06:25,3/27/2025 14:47,Activo
3/27/2025,EMP0258,Angela Turner,3/27/2025 09:13,3/27/2025 17:17,Activo
3/27/2025,EMP0250,Stacey Nixon,3/27/2025 10:21,3/27/2025 18:34,Activo
3/27/2025,EMP0059,Deborah Jones,3/27/2025 10:36,3/27/2025 18:53,Activo
3/27/2025,EMP0273,Jordan Taylor,3/27/2025 09:22,3/27/2025 17:36,Activo
3/27/2025,EMP0262,Timothy Harris,3/27/2025 08:32,3/27/2025 17:02,Activo
3/27/2025,EMP0028,Joshua Miller,,,Baja
3/27/2025,EMP0228,Daniel Garcia,3/27/2025 10:48,3/27/2025 19:12,Activo
3/27/2025,EMP0112,Gabriela Hunt,3/27/2025 07:25,3/27/2025 15:39,Activo
3/27/2025,EMP0140,Matthew Leonard,3/27/2025 06:27,3/27/2025 14:50,Activo
3/27/2025,EMP0155,Mark Fowler,,,Baja
3/27/2025,EMP0014,Elizabeth Garcia,3/27/2025 06:36,3/27/2025 14:58,Activo
3/27/2025,EMP0045,Matthew Leach,3/27/2025 09:58,3/27/2025 18:09,Activo
3/27/2025,EMP0197,Jade Patterson,,,Off
3/27/2025,EMP0134,Lisa Hanson,3/27/2025 06:00,3/27/2025 14:06,Activo
3/27/2025,EMP0230,Jessica Lawrence,,,Off
3/27/2025,EMP0117,Kari Walker,3/27/2025 10:04,3/27/2025 18:29,Activo
3/27/2025,EMP0203,Stephen Montgomery,3/27/2025 08:41,3/27/2025 16:42,Activo
3/27/2025,EMP0170,David Nash,3/27/2025 08:13,3/27/2025 16:41,Activo
3/27/2025,EMP0099,Dustin Martin,3/27/2025 10:34,3/27/2025 18:34,Activo
3/27/2025,EMP0229,Katherine Barnett,3/27/2025 06:22,3/27/2025 14:49,Activo
3/27/2025,EMP0149,Cheryl Peterson,3/27/2025 07:04,3/27/2025 15:15,Activo
3/27/2025,EMP0225,Spencer Stevenson,3/27/2025 06:00,3/27/2025 14:24,Activo
3/27/2025,EMP0132,Joseph Johnson,3/27/2025 08:44,3/27/2025 17:01,Activo
3/27/2025,EMP0196,Tanya Sanchez,3/27/2025 07:23,3/27/2025 15:44,Activo
3/27/2025,EMP0055,Rebecca Clark,3/27/2025 07:19,3/27/2025 15:41,Activo
3/27/2025,EMP0294,Gerald Chan,3/27/2025 10:20,3/27/2025 18:40,Activo
3/27/2025,EMP0174,Yvonne Lawrence,3/27/2025 10:18,3/27/2025 18:43,Activo
3/27/2025,EMP0271,Justin Lopez,3/27/2025 07:21,3/27/2025 15:31,Activo
3/27/2025,EMP0076,Jeffrey Hayes,3/27/2025 09:04,3/27/2025 17:12,Activo
3/27/2025,EMP0291,John Clarke,,,Baja
3/27/2025,EMP0006,Brenda Cole,3/27/2025 06:47,3/27/2025 15:01,Activo
3/27/2025,EMP0187,Brittany Barnes,3/27/2025 10:19,3/27/2025 18:25,Activo
3/27/2025,EMP0251,Chad Salinas,3/27/2025 09:24,3/27/2025 17:24,Activo
3/27/2025,EMP0100,Bryan Smith,3/27/2025 06:49,3/27/2025 15:05,Activo
3/27/2025,EMP0106,Vicki Mccall,3/27/2025 07:11,3/27/2025 15:35,Activo
3/27/2025,EMP0264,Christine Hughes,3/27/2025 08:30,3/27/2025 16:51,Activo
3/27/2025,EMP0144,Edward Smith,,,Baja
3/27/2025,EMP0127,Manuel Anderson,3/27/2025 10:32,3/27/2025 18:35,Activo
3/27/2025,EMP0063,Benjamin Vega,,,Off
3/27/2025,EMP0053,James Hanna,3/27/2025 09:38,3/27/2025 17:49,Activo
3/27/2025,EMP0020,Virginia Martinez,3/27/2025 07:41,3/27/2025 16:07,Activo
3/27/2025,EMP0161,Brandy Bowers,,,Off
3/27/2025,EMP0263,Mark White,3/27/2025 08:09,3/27/2025 16:17,Activo
3/27/2025,EMP0060,Roberta Ingram,3/27/2025 09:48,3/27/2025 18:14,Activo
3/27/2025,EMP0266,Holly Adams,3/27/2025 10:12,3/27/2025 18:36,Activo
3/27/2025,EMP0001,Stephanie Thomas,,,Off
3/27/2025,EMP0241,John Murray,3/27/2025 09:03,3/27/2025 17:11,Activo
3/27/2025,EMP0157,Jordan Williams,3/27/2025 07:20,3/27/2025 15:38,Activo
3/27/2025,EMP0131,Steven Brown,3/27/2025 10:01,3/27/2025 18:09,Activo
3/27/2025,EMP0007,Nancy Welch,3/27/2025 06:04,3/27/2025 14:23,Activo
3/27/2025,EMP0283,Jasmine Wood,3/27/2025 07:58,3/27/2025 16:16,Activo
3/27/2025,EMP0111,Tracie Boone,3/27/2025 08:46,3/27/2025 17:11,Activo
3/27/2025,EMP0216,Maria Dickson,3/27/2025 10:36,3/27/2025 18:52,Activo
3/27/2025,EMP0004,Cathy Cross,3/27/2025 06:45,3/27/2025 15:08,Activo
3/27/2025,EMP0185,Jenna Salazar,3/27/2025 10:46,3/27/2025 18:55,Activo
3/27/2025,EMP0125,Carol Taylor,3/27/2025 07:45,3/27/2025 15:50,Activo
3/27/2025,EMP0066,Cody Evans,3/27/2025 08:52,3/27/2025 17:01,Activo
3/27/2025,EMP0109,James Gaines,3/27/2025 08:31,3/27/2025 16:53,Activo
3/27/2025,EMP0293,Joe Rios,3/27/2025 08:52,3/27/2025 16:59,Activo
3/27/2025,EMP0282,Cheryl Lewis,3/27/2025 08:41,3/27/2025 16:46,Activo
3/27/2025,EMP0039,Jeffrey Medina,3/27/2025 08:37,3/27/2025 16:48,Activo
3/27/2025,EMP0280,Kenneth Mercado,3/27/2025 06:10,3/27/2025 14:40,Activo
3/27/2025,EMP0137,Richard Brown,3/27/2025 07:35,3/27/2025 15:47,Activo
3/27/2025,EMP0295,Justin Golden III,3/27/2025 10:21,3/27/2025 18:25,Activo
3/27/2025,EMP0234,Karen Erickson,3/27/2025 10:48,3/27/2025 19:10,Activo
3/27/2025,EMP0005,Melanie Sims,3/27/2025 07:55,3/27/2025 16:18,Activo
3/27/2025,EMP0268,Kristen Bryan,3/27/2025 10:10,3/27/2025 18:13,Activo
3/27/2025,EMP0097,Douglas Kramer,3/27/2025 06:27,3/27/2025 14:31,Activo
3/27/2025,EMP0108,Thomas Brewer,3/27/2025 10:24,3/27/2025 18:41,Activo
3/27/2025,EMP0073,Charles Moreno,3/27/2025 08:08,3/27/2025 16:11,Activo
3/27/2025,EMP0013,Amanda Jackson,3/27/2025 06:02,3/27/2025 14:24,Activo
3/27/2025,EMP0068,Sean Jones,3/27/2025 09:14,3/27/2025 17:24,Activo
3/27/2025,EMP0116,Andrew Moore,3/27/2025 10:02,3/27/2025 18:04,Activo
3/27/2025,EMP0056,Mark Duran,3/27/2025 07:11,3/27/2025 15:34,Activo
3/27/2025,EMP0292,Patricia Singleton,3/27/2025 08:54,3/27/2025 17:22,Activo
3/27/2025,EMP0265,Samuel Barrett,3/27/2025 09:01,3/27/2025 17:21,Activo
3/27/2025,EMP0128,Alan Williams,3/27/2025 08:18,3/27/2025 16:43,Activo
3/27/2025,EMP0040,Brandy Boyer,3/27/2025 06:50,3/27/2025 14:58,Activo
3/27/2025,EMP0034,Brian Crosby,3/27/2025 10:09,3/27/2025 18:13,Activo
3/27/2025,EMP0269,Amanda Guerra,3/27/2025 08:48,3/27/2025 16:54,Activo
3/27/2025,EMP0254,Lee Carroll,3/27/2025 06:11,3/27/2025 14:39,Activo
3/27/2025,EMP0276,Christy Boyer,3/27/2025 08:39,3/27/2025 16:49,Activo
3/27/2025,EMP0082,Michelle Fritz,3/27/2025 10:33,3/27/2025 18:50,Activo
3/27/2025,EMP0192,Linda Robles,3/27/2025 08:56,3/27/2025 17:25,Activo
3/27/2025,EMP0231,Kimberly Woods,3/27/2025 08:57,3/27/2025 17:11,Activo
3/27/2025,EMP0030,Michael Walker,3/27/2025 07:38,3/27/2025 16:05,Activo
3/27/2025,EMP0237,Heather Young,3/27/2025 07:38,3/27/2025 15:53,Activo
3/27/2025,EMP0105,Melissa Contreras,3/27/2025 08:10,3/27/2025 16:30,Activo
3/27/2025,EMP0255,Ashley Fuller,3/27/2025 09:00,3/27/2025 17:17,Activo
3/27/2025,EMP0175,Andrew Williams,3/27/2025 08:22,3/27/2025 16:23,Activo
3/27/2025,EMP0193,Zoe Anderson,3/27/2025 07:42,3/27/2025 15:54,Activo
3/27/2025,EMP0179,Alan Reed,3/27/2025 07:48,3/27/2025 16:14,Activo
3/27/2025,EMP0023,Gina Cunningham,,,Baja
3/27/2025,EMP0205,Karen Harris,,,Baja
3/27/2025,EMP0061,Christopher Walker,3/27/2025 08:50,3/27/2025 17:17,Activo
3/27/2025,EMP0279,William Erickson,3/27/2025 10:39,3/27/2025 18:42,Activo
3/28/2025,EMP0142,Harry Robinson,3/28/2025 08:48,3/28/2025 17:09,Activo
3/28/2025,EMP0136,Andrea Nelson,3/28/2025 07:53,3/28/2025 16:17,Activo
3/28/2025,EMP0254,Lee Carroll,3/28/2025 08:13,3/28/2025 16:38,Activo
3/28/2025,EMP0157,Jordan Williams,3/28/2025 10:52,3/28/2025 19:03,Activo
3/28/2025,EMP0053,James Hanna,3/28/2025 10:51,3/28/2025 19:01,Activo
3/28/2025,EMP0167,April Hernandez,3/28/2025 09:38,3/28/2025 18:04,Activo
3/28/2025,EMP0071,Devin Patel,,,Off
3/28/2025,EMP0248,Steven Holmes,3/28/2025 06:29,3/28/2025 14:34,Activo
3/28/2025,EMP0044,William Smith,3/28/2025 06:30,3/28/2025 14:31,Activo
3/28/2025,EMP0036,Joanne Wade,3/28/2025 07:27,3/28/2025 15:49,Activo
3/28/2025,EMP0062,Kyle Holden,3/28/2025 09:39,3/28/2025 17:56,Activo
3/28/2025,EMP0276,Christy Boyer,3/28/2025 10:38,3/28/2025 19:03,Activo
3/28/2025,EMP0110,Jessica Lee,3/28/2025 07:30,3/28/2025 15:36,Activo
3/28/2025,EMP0187,Brittany Barnes,,,Off
3/28/2025,EMP0299,Ashley Mcdonald,3/28/2025 09:14,3/28/2025 17:42,Activo
3/28/2025,EMP0005,Melanie Sims,3/28/2025 06:06,3/28/2025 14:17,Activo
3/28/2025,EMP0199,Kathleen Davis,3/28/2025 07:30,3/28/2025 15:59,Activo
3/28/2025,EMP0242,Victoria Watts MD,3/28/2025 09:12,3/28/2025 17:26,Activo
3/28/2025,EMP0073,Charles Moreno,3/28/2025 08:45,3/28/2025 17:02,Activo
3/28/2025,EMP0107,Terry Davis,3/28/2025 06:07,3/28/2025 14:24,Activo
3/28/2025,EMP0150,Mark Shaffer,3/28/2025 08:17,3/28/2025 16:34,Activo
3/28/2025,EMP0291,John Clarke,3/28/2025 09:34,3/28/2025 17:52,Activo
3/28/2025,EMP0060,Roberta Ingram,,,Baja
3/28/2025,EMP0051,Deborah Rice,3/28/2025 06:22,3/28/2025 14:26,Activo
3/28/2025,EMP0007,Nancy Welch,3/28/2025 10:06,3/28/2025 18:23,Activo
3/28/2025,EMP0147,Sonya Bean,3/28/2025 08:18,3/28/2025 16:19,Activo
3/28/2025,EMP0137,Richard Brown,,,Off
3/28/2025,EMP0087,Ryan Cooper,3/28/2025 10:01,3/28/2025 18:02,Activo
3/28/2025,EMP0075,Michael Bennett,3/28/2025 07:21,3/28/2025 15:46,Activo
3/28/2025,EMP0094,Virginia Coleman,3/28/2025 08:59,3/28/2025 17:15,Activo
3/28/2025,EMP0043,Robert Gonzales,3/28/2025 09:32,3/28/2025 17:36,Activo
3/28/2025,EMP0027,Michael George,,,Baja
3/28/2025,EMP0132,Joseph Johnson,,,Off
3/28/2025,EMP0177,Edward Stevens,3/28/2025 08:55,3/28/2025 17:09,Activo
3/28/2025,EMP0135,Nicholas Reed,3/28/2025 07:07,3/28/2025 15:13,Activo
3/28/2025,EMP0205,Karen Harris,3/28/2025 06:11,3/28/2025 14:16,Activo
3/28/2025,EMP0195,Alexandra Hall,,,Baja
3/28/2025,EMP0095,Samantha Garrison,3/28/2025 06:14,3/28/2025 14:28,Activo
3/28/2025,EMP0026,Patricia Long,3/28/2025 07:59,3/28/2025 16:19,Activo
3/28/2025,EMP0045,Matthew Leach,3/28/2025 08:19,3/28/2025 16:20,Activo
3/28/2025,EMP0122,Brianna Wolf,3/28/2025 08:40,3/28/2025 16:47,Activo
3/28/2025,EMP0124,Cesar Miles,3/28/2025 07:43,3/28/2025 16:04,Activo
3/28/2025,EMP0212,Kaitlin Greene,3/28/2025 08:49,3/28/2025 17:14,Activo
3/28/2025,EMP0002,John Stewart,3/28/2025 06:51,3/28/2025 14:54,Activo
3/28/2025,EMP0072,Anna Hughes,3/28/2025 09:17,3/28/2025 17:42,Activo
3/28/2025,EMP0267,Micheal Tapia,3/28/2025 09:34,3/28/2025 17:57,Activo
3/28/2025,EMP0215,Jay Banks,3/28/2025 08:42,3/28/2025 16:43,Activo
3/28/2025,EMP0092,Joseph Farrell,3/28/2025 09:59,3/28/2025 18:00,Activo
3/28/2025,EMP0160,Joshua Elliott,3/28/2025 10:57,3/28/2025 19:20,Activo
3/28/2025,EMP0049,Roberto Moore,3/28/2025 07:12,3/28/2025 15:27,Activo
3/28/2025,EMP0083,Kathryn Morgan,3/28/2025 06:39,3/28/2025 14:56,Activo
3/28/2025,EMP0175,Andrew Williams,3/28/2025 09:22,3/28/2025 17:38,Activo
3/28/2025,EMP0025,Travis Wyatt,3/28/2025 08:04,3/28/2025 16:04,Activo
3/28/2025,EMP0066,Cody Evans,3/28/2025 07:45,3/28/2025 16:13,Activo
3/28/2025,EMP0054,Lauren Hill,3/28/2025 06:52,3/28/2025 15:15,Activo
3/28/2025,EMP0118,Justin Smith,,,Baja
3/28/2025,EMP0096,Michelle Ortiz,3/28/2025 08:25,3/28/2025 16:35,Activo
3/28/2025,EMP0090,Lee Rodriguez,3/28/2025 08:34,3/28/2025 17:02,Activo
3/28/2025,EMP0015,Mckenzie Sanders,3/28/2025 06:36,3/28/2025 15:01,Activo
3/28/2025,EMP0006,Brenda Cole,3/28/2025 07:11,3/28/2025 15:41,Activo
3/28/2025,EMP0251,Chad Salinas,3/28/2025 07:55,3/28/2025 16:24,Activo
3/28/2025,EMP0202,Sharon White,3/28/2025 06:50,3/28/2025 15:15,Activo
3/28/2025,EMP0201,Karen Bradley,3/28/2025 09:59,3/28/2025 18:29,Activo
3/28/2025,EMP0019,Stephanie Jackson,3/28/2025 06:22,3/28/2025 14:27,Activo
3/28/2025,EMP0143,Samantha Harris,3/28/2025 08:55,3/28/2025 16:55,Activo
3/28/2025,EMP0077,Barbara Dalton,3/28/2025 06:38,3/28/2025 15:03,Activo
3/28/2025,EMP0249,Philip Bell,,,Baja
3/28/2025,EMP0155,Mark Fowler,3/28/2025 06:28,3/28/2025 14:43,Activo
3/28/2025,EMP0210,Christy Martinez,3/28/2025 10:59,3/28/2025 19:15,Activo
3/28/2025,EMP0191,Elizabeth Diaz,3/28/2025 09:36,3/28/2025 17:46,Activo
3/28/2025,EMP0033,Peggy Mullen,3/28/2025 06:54,3/28/2025 15:24,Activo
3/28/2025,EMP0085,Spencer Morgan,3/28/2025 08:29,3/28/2025 16:49,Activo
3/28/2025,EMP0194,Daniel Johnson,,,Baja
3/28/2025,EMP0214,Craig Mayer,3/28/2025 06:00,3/28/2025 14:27,Activo
3/28/2025,EMP0103,Eric Gonzalez,3/28/2025 09:11,3/28/2025 17:15,Activo
3/28/2025,EMP0263,Mark White,3/28/2025 08:52,3/28/2025 17:18,Activo
3/28/2025,EMP0277,Lisa Villanueva,3/28/2025 06:04,3/28/2025 14:33,Activo
3/28/2025,EMP0274,John Mills,3/28/2025 09:52,3/28/2025 18:07,Activo
3/28/2025,EMP0035,Gregory Hughes,3/28/2025 08:39,3/28/2025 16:41,Activo
3/28/2025,EMP0046,Dana Smith,3/28/2025 09:43,3/28/2025 17:52,Activo
3/28/2025,EMP0004,Cathy Cross,,,Baja
3/28/2025,EMP0084,Michaela Wood,3/28/2025 10:41,3/28/2025 18:59,Activo
3/28/2025,EMP0230,Jessica Lawrence,3/28/2025 06:38,3/28/2025 15:07,Activo
3/28/2025,EMP0038,Beth Rivers,,,Off
3/28/2025,EMP0070,Brenda Hill,3/28/2025 07:12,3/28/2025 15:39,Activo
3/28/2025,EMP0159,Wyatt Evans,3/28/2025 10:50,3/28/2025 19:16,Activo
3/28/2025,EMP0059,Deborah Jones,3/28/2025 07:26,3/28/2025 15:54,Activo
3/28/2025,EMP0067,Donald Bond,3/28/2025 06:44,3/28/2025 14:53,Activo
3/28/2025,EMP0286,Thomas Peck,3/28/2025 08:31,3/28/2025 16:31,Activo
3/28/2025,EMP0165,Todd Walters,3/28/2025 09:46,3/28/2025 18:10,Activo
3/28/2025,EMP0295,Justin Golden III,3/28/2025 06:26,3/28/2025 14:39,Activo
3/28/2025,EMP0169,Patricia Bradford,3/28/2025 06:46,3/28/2025 14:57,Activo
3/28/2025,EMP0082,Michelle Fritz,3/28/2025 09:39,3/28/2025 17:51,Activo
3/28/2025,EMP0219,Rick Estes,3/28/2025 08:08,3/28/2025 16:23,Activo
3/28/2025,EMP0029,Monica Coleman,3/28/2025 07:36,3/28/2025 16:03,Activo
3/28/2025,EMP0237,Heather Young,3/28/2025 10:15,3/28/2025 18:45,Activo
3/28/2025,EMP0233,David Chambers,,,Off
3/28/2025,EMP0164,Justin Torres,3/28/2025 06:46,3/28/2025 14:49,Activo
3/28/2025,EMP0213,Yesenia Green,3/28/2025 07:46,3/28/2025 16:13,Activo
3/28/2025,EMP0116,Andrew Moore,3/28/2025 08:37,3/28/2025 16:53,Activo
3/28/2025,EMP0120,Daniel Wilkinson,3/28/2025 07:08,3/28/2025 15:37,Activo
3/28/2025,EMP0016,Matthew Ellis,3/28/2025 06:32,3/28/2025 14:54,Activo
3/28/2025,EMP0166,Juan Schwartz,3/28/2025 10:34,3/28/2025 18:48,Activo
3/28/2025,EMP0179,Alan Reed,3/28/2025 06:07,3/28/2025 14:20,Activo
3/28/2025,EMP0113,April Barnes,3/28/2025 07:43,3/28/2025 15:52,Activo
3/28/2025,EMP0234,Karen Erickson,,,Off
3/28/2025,EMP0152,David Santos,3/28/2025 08:17,3/28/2025 16:28,Activo
3/28/2025,EMP0040,Brandy Boyer,,,Baja
3/28/2025,EMP0100,Bryan Smith,3/28/2025 06:25,3/28/2025 14:44,Activo
3/28/2025,EMP0252,Gabriel Gomez,3/28/2025 09:05,3/28/2025 17:11,Activo
3/28/2025,EMP0265,Samuel Barrett,3/28/2025 09:00,3/28/2025 17:07,Activo
3/28/2025,EMP0189,Thomas Bell,3/28/2025 08:01,3/28/2025 16:27,Activo
3/28/2025,EMP0163,Scott Rose,3/28/2025 10:42,3/28/2025 18:51,Activo
3/28/2025,EMP0013,Amanda Jackson,3/28/2025 10:30,3/28/2025 18:46,Activo
3/28/2025,EMP0222,Timothy Roberson,3/28/2025 08:14,3/28/2025 16:17,Activo
3/28/2025,EMP0223,Nathan Norris,3/28/2025 08:45,3/28/2025 16:46,Activo
3/28/2025,EMP0200,Derek Thomas,3/28/2025 07:40,3/28/2025 15:54,Activo
3/28/2025,EMP0270,Kevin Martinez,3/28/2025 08:15,3/28/2025 16:33,Activo
3/28/2025,EMP0182,Russell Page,3/28/2025 07:38,3/28/2025 16:00,Activo
3/28/2025,EMP0238,Nicholas Perry,3/28/2025 06:54,3/28/2025 15:12,Activo
3/28/2025,EMP0181,Mark Massey,3/28/2025 06:43,3/28/2025 15:06,Activo
3/28/2025,EMP0257,Lisa Russell,,,Baja
3/28/2025,EMP0088,Jennifer Henry,3/28/2025 09:22,3/28/2025 17:30,Activo
3/28/2025,EMP0256,Whitney Wang,,,Off
3/28/2025,EMP0188,Deborah Fleming,3/28/2025 08:37,3/28/2025 16:45,Activo
3/28/2025,EMP0139,Autumn Austin,3/28/2025 10:01,3/28/2025 18:14,Activo
3/28/2025,EMP0063,Benjamin Vega,3/28/2025 07:03,3/28/2025 15:21,Activo
3/28/2025,EMP0151,Andrew Burns,3/28/2025 08:51,3/28/2025 16:55,Activo
3/28/2025,EMP0197,Jade Patterson,3/28/2025 09:39,3/28/2025 17:49,Activo
3/28/2025,EMP0240,Michele Scott PhD,3/28/2025 10:40,3/28/2025 19:06,Activo
3/28/2025,EMP0104,Paul Lewis,3/28/2025 09:03,3/28/2025 17:17,Activo
3/28/2025,EMP0290,Melinda Wilcox,3/28/2025 07:22,3/28/2025 15:23,Activo
3/28/2025,EMP0264,Christine Hughes,3/28/2025 10:12,3/28/2025 18:18,Activo
3/28/2025,EMP0156,Jessica Odom,3/28/2025 07:50,3/28/2025 16:20,Activo
3/28/2025,EMP0285,Stephanie Robinson,3/28/2025 06:09,3/28/2025 14:10,Activo
3/28/2025,EMP0268,Kristen Bryan,3/28/2025 09:49,3/28/2025 18:06,Activo
3/28/2025,EMP0282,Cheryl Lewis,3/28/2025 07:51,3/28/2025 15:55,Activo
3/28/2025,EMP0272,Jennifer Berger,3/28/2025 06:20,3/28/2025 14:26,Activo
3/28/2025,EMP0129,Charles Allen,3/28/2025 10:18,3/28/2025 18:28,Activo
3/28/2025,EMP0168,Christine Green,3/28/2025 07:35,3/28/2025 15:38,Activo
3/28/2025,EMP0184,Sarah Rose,3/28/2025 07:16,3/28/2025 15:34,Activo
3/28/2025,EMP0112,Gabriela Hunt,3/28/2025 09:32,3/28/2025 17:42,Activo
3/28/2025,EMP0023,Gina Cunningham,3/28/2025 09:59,3/28/2025 18:09,Activo
3/28/2025,EMP0106,Vicki Mccall,3/28/2025 07:53,3/28/2025 16:20,Activo
3/28/2025,EMP0154,Anita Carney,3/28/2025 07:09,3/28/2025 15:21,Activo
3/28/2025,EMP0229,Katherine Barnett,3/28/2025 09:05,3/28/2025 17:06,Activo
3/28/2025,EMP0289,Timothy Sawyer,3/28/2025 07:35,3/28/2025 15:39,Activo
3/28/2025,EMP0206,Marc Perez,,,Baja
3/28/2025,EMP0207,Cindy Yoder,3/28/2025 06:07,3/28/2025 14:23,Activo
3/28/2025,EMP0183,Shelby Moore,3/28/2025 09:11,3/28/2025 17:11,Activo
3/28/2025,EMP0001,Stephanie Thomas,3/28/2025 08:50,3/28/2025 17:14,Activo
3/28/2025,EMP0261,Dale Green,3/28/2025 06:43,3/28/2025 14:47,Activo
3/28/2025,EMP0236,Haley Torres,3/28/2025 08:50,3/28/2025 17:17,Activo
3/28/2025,EMP0288,John King,3/28/2025 08:04,3/28/2025 16:11,Activo
3/28/2025,EMP0041,Timothy Houston,3/28/2025 06:56,3/28/2025 15:14,Activo
3/28/2025,EMP0117,Kari Walker,3/28/2025 10:39,3/28/2025 18:51,Activo
3/28/2025,EMP0190,John Wright,3/28/2025 07:38,3/28/2025 15:47,Activo
3/28/2025,EMP0057,David Patel,3/28/2025 07:50,3/28/2025 16:15,Activo
3/28/2025,EMP0032,Caleb Francis,3/28/2025 09:18,3/28/2025 17:38,Activo
3/28/2025,EMP0220,Ronald Thornton,3/28/2025 10:31,3/28/2025 18:55,Activo
3/28/2025,EMP0047,Andrea Rodgers,3/28/2025 09:01,3/28/2025 17:16,Activo
3/28/2025,EMP0123,Jeremiah Beck,3/28/2025 06:13,3/28/2025 14:22,Activo
3/28/2025,EMP0138,Amy Sullivan,3/28/2025 08:24,3/28/2025 16:29,Activo
3/28/2025,EMP0275,Tanya Sharp,3/28/2025 06:22,3/28/2025 14:33,Activo
3/28/2025,EMP0178,Joshua King,3/28/2025 08:08,3/28/2025 16:23,Activo
3/28/2025,EMP0097,Douglas Kramer,3/28/2025 08:09,3/28/2025 16:39,Activo
3/28/2025,EMP0141,Jacob Hines,3/28/2025 06:25,3/28/2025 14:43,Activo
3/28/2025,EMP0185,Jenna Salazar,3/28/2025 06:37,3/28/2025 15:05,Activo
3/28/2025,EMP0061,Christopher Walker,3/28/2025 08:48,3/28/2025 17:03,Activo
3/28/2025,EMP0262,Timothy Harris,3/28/2025 08:52,3/28/2025 17:10,Activo
3/28/2025,EMP0109,James Gaines,,,Baja
3/28/2025,EMP0018,Jenna Sims,3/28/2025 08:07,3/28/2025 16:28,Activo
3/28/2025,EMP0014,Elizabeth Garcia,3/28/2025 10:46,3/28/2025 18:46,Activo
3/28/2025,EMP0108,Thomas Brewer,3/28/2025 08:20,3/28/2025 16:28,Activo
3/28/2025,EMP0078,Jeremy Carroll,3/28/2025 10:03,3/28/2025 18:16,Activo
3/28/2025,EMP0192,Linda Robles,3/28/2025 08:19,3/28/2025 16:42,Activo
3/28/2025,EMP0148,Mr. Michael Lee,3/28/2025 09:33,3/28/2025 17:56,Activo
3/28/2025,EMP0020,Virginia Martinez,3/28/2025 07:38,3/28/2025 15:42,Activo
3/28/2025,EMP0300,Tiffany Nguyen,3/28/2025 08:03,3/28/2025 16:23,Activo
3/28/2025,EMP0196,Tanya Sanchez,3/28/2025 10:32,3/28/2025 18:48,Activo
3/28/2025,EMP0055,Rebecca Clark,3/28/2025 09:51,3/28/2025 18:04,Activo
3/28/2025,EMP0127,Manuel Anderson,,,Baja
3/28/2025,EMP0281,Michael Smith,3/28/2025 09:04,3/28/2025 17:33,Activo
3/28/2025,EMP0204,Stephen York,3/28/2025 06:55,3/28/2025 15:11,Activo
3/28/2025,EMP0211,Monique Henson,3/28/2025 09:55,3/28/2025 17:56,Activo
3/28/2025,EMP0050,Joseph Carr,3/28/2025 06:28,3/28/2025 14:36,Activo
3/28/2025,EMP0273,Jordan Taylor,3/28/2025 10:49,3/28/2025 19:13,Activo
3/28/2025,EMP0140,Matthew Leonard,3/28/2025 10:38,3/28/2025 19:03,Activo
3/28/2025,EMP0287,John Everett,,,Off
3/28/2025,EMP0245,Juan Lin,3/28/2025 06:00,3/28/2025 14:13,Activo
3/28/2025,EMP0144,Edward Smith,3/28/2025 06:35,3/28/2025 14:36,Activo
3/28/2025,EMP0024,Theresa Barr,3/28/2025 07:55,3/28/2025 15:56,Activo
